code_ins,date_debut,date_fin,nom_officiel_rn,nom_unique_etnic,actif
72038,1/01/0001,31/03/2014,HECHTEL-EKSEL,Hechtel-Eksel,N
72038,1/04/2014,,HECHTEL-EKSEL,Hechtel-Eksel,O
72039,1/01/0001,31/03/2014,HOUTHALEN-HELCHTEREN,Houthalen-Helchteren,N
72039,1/04/2014,,HOUTHALEN-HELCHTEREN,Houthalen-Helchteren,O
72040,1/01/0001,31/03/2014,MEEUWEN-GRUITRODE,Meeuwen-Gruitrode,N
72040,1/04/2014,31/12/2018,MEEUWEN-GRUITRODE,Meeuwen-Gruitrode,N
72041,1/01/0001,31/03/2014,DILSEN-STOKKEM,Dilsen-Stokkem,N
72041,1/04/2014,,DILSEN-STOKKEM,Dilsen-Stokkem,O
72042,1/01/2019,,OUDSBERGEN,Oudsbergen,O
72043,1/01/2019,,PELT,Pelt,O
73001,1/01/0001,31/03/2014,ALKEN,Alken,N
73001,1/04/2014,,ALKEN,Alken,O
73002,1/01/1830,31/12/1970,BATSHEERS,Batsheers,N
73003,1/01/1830,31/12/1971,BERG,Berg (LIMBURG),N
73004,1/01/1830,31/12/1976,BERLINGEN,Berlingen,N
73005,1/01/1830,31/12/1976,BEVERST,Beverst,N
73006,1/01/0001,31/03/2014,BILZEN,Bilzen,N
73006,1/04/2014,,BILZEN,Bilzen,O
73007,1/01/1830,31/12/1970,BOMMERSHOVEN,Bommershoven,N
73008,1/01/1830,31/12/1976,BOORSEM,Boorsem,N
73009,1/01/0001,31/03/2014,BORGLOON,Borgloon,N
73009,1/04/2014,,BORGLOON,Borgloon,O
73010,1/01/1830,31/12/1976,BROEKOM,Broekom,N
73011,1/01/1830,31/12/1970,DIETS-HEUR,Diets-Heur,N
73012,1/01/1830,31/12/1976,EIGENBILZEN,Eigenbilzen,N
73013,1/01/1830,31/12/1970,EISDEN,Eisden,N
73014,1/01/1830,31/12/1976,GELLIK,Gellik,N
73015,1/01/1830,31/12/1970,GENOELSELDEREN,Genoelselderen,N
73016,1/01/1830,31/12/1976,GORS-OPLEEUW,Gors-Opleeuw,N
73017,1/01/1830,31/12/1976,GOTEM,Gotem,N
73018,1/01/1830,31/12/1976,GROOT-LOON,Groot-Loon,N
73019,1/01/1830,31/12/1970,GROTE-SPOUWEN,Grote-Spouwen,N
73020,1/01/1830,31/12/1976,GUIGOVEN,Guigoven,N
73021,1/01/1830,31/12/1970,GUTSCHOVEN,Gutschoven,N
73022,1/01/0001,31/03/2014,HEERS,Heers,N
73022,1/04/2014,,HEERS,Heers,O
73023,1/01/1830,31/12/1970,HEES,Hees,N
73024,1/01/1830,31/12/1976,HEKS,Heks,N
73025,1/01/1830,31/12/1976,HENDRIEKEN,Hendrieken,N
73026,1/01/1830,31/12/1971,HENIS,Henis,N
73027,1/01/1830,31/12/1976,HERDEREN,Herderen,N
73028,1/01/0001,31/03/2014,HERSTAPPE,Herstappe,N
73028,1/04/2014,,HERSTAPPE,Herstappe,O
73029,1/01/1830,31/12/1976,HERTEN,Herten,N
73030,1/01/1830,31/12/1976,HOELBEEK,Hoelbeek,N
73031,1/01/1830,31/12/1976,HOEPERTINGEN,Hoepertingen,N
73032,1/01/0001,31/03/2014,HOESELT,Hoeselt,N
73032,1/04/2014,,HOESELT,Hoeselt,O
73033,1/01/1830,31/12/1970,HORPMAAL,Horpmaal,N
73034,1/01/1830,31/12/1970,JESSEREN,Jesseren,N
73035,1/01/1830,31/12/1976,KANNE,Kanne,N
73036,1/01/1830,31/12/1976,KERNIEL,Kerniel,N
73037,1/01/1830,31/12/1970,KLEINE-SPOUWEN,Kleine-Spouwen,N
73038,1/01/1830,31/12/1970,KLEIN-GELMEN,Klein-Gelmen,N
73039,1/01/1830,31/12/1971,KONINKSEM,Koninksem,N
73040,1/01/0001,31/03/2014,KORTESSEM,Kortessem,N
73040,1/04/2014,,KORTESSEM,Kortessem,O
73041,1/01/1830,31/12/1976,KUTTEKOVEN,Kuttekoven,N
73042,1/01/0001,31/03/2014,LANAKEN,Lanaken,N
73042,1/04/2014,,LANAKEN,Lanaken,O
73043,1/01/1830,31/12/1970,LANKLAAR,Lanklaar,N
73044,1/01/1830,31/12/1976,LAUW,Lauw,N
73045,1/01/1830,31/12/1976,LEUT,Leut,N
73046,1/01/1830,31/12/1976,MAL,Mal,N
73047,1/01/1830,31/12/1976,MARTENSLINDE,Martenslinde,N
73048,1/01/1830,31/12/1970,MECHELEN-AAN-DE-MAAS,Mechelen-aan-de-Maas,N
73049,1/01/1830,31/12/1970,MECHELEN-BOVELINGEN,Mechelen-Bovelingen,N
73050,1/01/1830,31/12/1970,MEESWIJK,Meeswijk,N
73051,1/01/1830,31/12/1970,MEMBRUGGEN,Membruggen,N
73052,1/01/1830,31/12/1970,METTEKOVEN,Mettekoven,N
73053,1/01/1830,31/12/1976,MILLEN,Millen,N
73054,1/01/1830,31/12/1976,MOELINGEN,Moelingen,N
73055,1/01/1830,31/12/1976,MOPERTINGEN,Mopertingen,N
73056,1/01/1830,31/12/1976,MUNSTERBILZEN,Munsterbilzen,N
73057,1/01/1830,31/12/1976,NEERHAREN,Neerharen,N
73058,1/01/1830,31/12/1971,NEERREPEN,Neerrepen,N
73059,1/01/1830,31/12/1976,NEREM,Nerem,N
73060,1/01/1830,31/12/1970,OPGRIMBIE,Opgrimbie,N
73061,1/01/1830,31/12/1970,OPHEERS,Opheers,N
73062,1/01/1830,31/12/1970,OVERREPEN,Overrepen,N
73063,1/01/1830,31/12/1970,PIRINGEN,Piringen,N
73064,1/01/1830,31/12/1976,REKEM,Rekem,N
73065,1/01/1852,31/12/1976,REMERSDAAL,Remersdaal,N
73066,1/01/0001,31/03/2014,RIEMST,Riemst,N
73066,1/04/2014,,RIEMST,Riemst,O
73067,1/01/1830,31/12/1976,RIJKEL,Rijkel,N
73068,1/01/1870,31/12/1970,RIJKHOVEN,Rijkhoven,N
73069,1/01/1830,31/12/1971,RIKSINGEN,Riksingen,N
73070,1/01/1830,31/12/1970,ROMERSHOVEN,Romershoven,N
73071,1/01/1830,31/12/1970,ROSMEER,Rosmeer,N
73072,1/01/1830,31/12/1970,RUKKELINGEN-LOON,Rukkelingen-Loon,N
73073,1/01/1830,31/12/1976,RUTTEN,Rutten,N
73074,1/01/1830,31/12/1976,SCHALKHOVEN,Schalkhoven,N
73075,1/01/1830,31/12/1976,'S GRAVENVOEREN,'s Gravenvoeren,N
73076,1/01/1830,31/12/1970,'S HERENELDEREN,'s Herenelderen,N
73077,1/01/1830,31/12/1976,SINT-HUIBRECHTS-HERN,Sint-Huibrechts-Hern,N
73078,1/01/1830,31/12/1976,SINT-MARTENS-VOEREN,Sint-Martens-Voeren,N
73079,1/01/1830,31/12/1976,SINT-PIETERS-VOEREN,Sint-Pieters-Voeren,N
73080,1/01/1830,31/12/1976,SLUIZEN,Sluizen,N
73081,1/01/1830,31/12/1970,STOKKEM,Stokkem,N
73082,1/01/1830,31/12/1976,TEUVEN,Teuven,N
73083,1/01/0001,31/03/2014,TONGEREN,Tongeren,N
73083,1/04/2014,,TONGEREN,Tongeren,O
73084,1/01/1830,31/12/1976,UIKHOVEN,Uikhoven,N
73085,1/01/1830,31/12/1976,ULBEEK,Ulbeek,N
73086,1/01/1830,31/12/1976,VAL-MEER,Val-Meer,N
73087,1/01/1830,31/12/1970,VECHMAAL,Vechmaal,N
73088,1/01/1830,31/12/1976,VELDWEZELT,Veldwezelt,N
73089,1/01/1830,31/12/1970,VEULEN,Veulen,N
73090,1/01/1830,31/12/1976,VLIERMAAL,Vliermaal,N
73091,1/01/1865,31/12/1976,VLIERMAALROOT,Vliermaalroot,N
73092,1/01/1830,31/12/1976,VLIJTINGEN,Vlijtingen,N
73093,1/01/1830,31/12/1976,VOORT,Voort,N
73094,1/01/1830,31/12/1976,VREREN,Vreren,N
73095,1/01/1830,31/12/1976,VROENHOVEN,Vroenhoven,N
73096,1/01/1830,31/12/1970,VUCHT,Vucht,N
73097,1/01/1830,31/12/1976,WALTWILDER,Waltwilder,N
73098,1/01/0001,31/03/2014,WELLEN,Wellen,N
73098,1/04/2014,,WELLEN,Wellen,O
73099,1/01/1830,31/12/1970,WERM,Werm,N
73100,1/01/1830,31/12/1970,WIDOOIE,Widooie,N
73101,1/01/1830,31/12/1976,WINTERSHOVEN,Wintershoven,N
73102,1/01/1830,31/12/1976,ZICHEN-ZUSSEN-BOLDER,Zichen-Zussen-Bolder,N
73107,1/01/0001,31/03/2014,MAASMECHELEN,Maasmechelen,N
73107,1/04/2014,,MAASMECHELEN,Maasmechelen,O
73109,1/01/0001,31/03/2014,FOURONS,Fourons,N
73109,1/04/2014,,FOURONS,Fourons,O
81001,1/01/0001,31/03/2014,ARLON,Arlon,N
81001,1/04/2014,,ARLON,Arlon,O
81002,1/01/1878,31/12/1976,ATHUS,Athus,N
81003,1/01/0001,31/03/2014,ATTERT,Attert,N
81003,1/04/2014,,ATTERT,Attert,O
81004,1/01/0001,31/03/2014,AUBANGE,Aubange,N
81004,1/04/2014,,AUBANGE,Aubange,O
81005,1/01/1830,31/12/1976,AUTELBAS,Autelbas,N
81006,1/01/1830,31/12/1976,BONNERT,Bonnert,N
81007,1/01/1830,31/12/1976,GUIRSCH,Guirsch,N
81008,1/01/1830,31/12/1976,HABERGY,Habergy,N
81009,1/01/1830,31/12/1976,HACHY,Hachy,N
81010,1/01/1830,31/12/1976,HALANZY,Halanzy,N
81011,1/01/1830,31/12/1976,HEINSCH,Heinsch,N
81012,1/01/1830,31/12/1976,HONDELANGE,Hondelange,N
81013,1/01/0001,31/03/2014,MARTELANGE,Martelange,N
81013,1/04/2014,,MARTELANGE,Martelange,O
81014,1/01/1863,31/12/1976,MEIX-LE-TIGE,Meix-le-Tige,N
81015,1/01/0001,31/03/2014,MESSANCY,Messancy,N
81015,1/04/2014,,MESSANCY,Messancy,O
81016,1/01/1830,31/12/1976,NOBRESSART,Nobressart,N
81017,1/01/1923,31/12/1976,NOTHOMB,Nothomb,N
81018,1/01/1830,31/12/1976,RACHECOURT,Rachecourt,N
81019,1/01/1876,31/12/1976,SELANGE,Sélange,N
81020,1/01/1830,31/12/1976,THIAUMONT,Thiaumont,N
81021,1/01/1830,31/12/1976,TOERNICH,Toernich,N
81022,1/01/1865,31/12/1976,TONTELANGE,Tontelange,N
81023,1/01/1922,31/12/1976,WOLKRANGE,Wolkrange,N
82001,1/01/1830,31/12/1976,AMBERLOUP,Amberloup,N
82002,1/01/1830,31/12/1976,ARBREFONTAINE,Arbrefontaine,N
82003,1/01/0001,31/03/2014,BASTOGNE,Bastogne,N
82003,1/04/2014,,BASTOGNE,Bastogne,O
82004,1/01/1830,31/12/1976,BEHO,Beho,N
82005,1/01/0001,31/03/2014,BERTOGNE,Bertogne,N
82005,1/04/2014,,BERTOGNE,Bertogne,O
82006,1/01/1830,31/12/1976,BIHAIN,Bihain,N
82007,1/01/1830,31/12/1976,BOVIGNY,Bovigny,N
82008,1/01/1830,31/12/1976,CHERAIN,Cherain,N
82009,1/01/0001,31/03/2014,FAUVILLERS,Fauvillers,N
82009,1/04/2014,,FAUVILLERS,Fauvillers,O
82010,1/01/1830,31/12/1976,FLAMIERGE,Flamierge,N
82011,1/01/1830,31/12/1976,GRAND-HALLEUX,Grand-Halleux,N
82012,1/01/1830,31/12/1976,HOLLANGE,Hollange,N
82013,1/01/1830,31/12/1976,HOMPRE,Hompré,N
82014,1/01/0001,31/03/2014,HOUFFALIZE,Houffalize,N
82014,1/04/2014,,HOUFFALIZE,Houffalize,O
82015,1/01/1830,31/12/1976,LIMERLE,Limerlé,N
82016,1/01/1830,31/12/1976,LONGCHAMPS,Longchamps (LUXEMBOURG),N
82017,1/01/1830,31/12/1976,LONGVILLY,Longvilly,N
82018,1/01/1830,31/12/1976,MABOMPRE,Mabompré,N
82019,1/01/1830,31/12/1976,MONT,Mont (LUXEMBOURG),N
82020,1/01/1830,31/12/1976,MONTLEBAN,Montleban,N
82021,1/01/1830,31/12/1970,MORHET,Morhet,N
82022,1/01/1903,31/12/1976,NADRIN,Nadrin,N
82023,1/01/1830,31/12/1970,NIVES,Nives,N
82024,1/01/1830,31/12/1976,NOVILLE,Noville (LUXEMBOURG),N
82025,1/01/1847,31/12/1976,PETIT-THIER,Petit-Thier,N
82026,1/01/1830,31/12/1976,SIBRET,Sibret,N
82027,1/01/1830,31/12/1976,TAILLES,Tailles,N
82028,1/01/1830,31/12/1976,TAVIGNY,Tavigny,N
82029,1/01/1830,31/12/1976,TILLET,Tillet,N
82030,1/01/1830,31/12/1976,TINTANGE,Tintange,N
82031,1/01/1906,31/12/1970,VAUX-LEZ-ROSIERES,Vaux-lez-Rosières,N
82032,1/01/0001,31/03/2014,VIELSALM,Vielsalm,N
82032,1/04/2014,,VIELSALM,Vielsalm,O
82033,1/01/1830,31/12/1976,VILLERS-LA-BONNE-EAU,Villers-la-Bonne-Eau,N
82034,1/01/1830,31/12/1976,WARDIN,Wardin,N
82035,1/01/1830,31/12/1976,WIBRIN,Wibrin,N
82036,1/01/0001,31/03/2014,VAUX-SUR-SURE,Vaux-sur-Sûre,N
82036,1/04/2014,,VAUX-SUR-SURE,Vaux-sur-Sûre,O
82037,1/01/0001,31/03/2014,GOUVY,Gouvy,N
82037,1/04/2014,,GOUVY,Gouvy,O
82038,1/01/0001,31/03/2014,SAINTE-ODE,Sainte-Ode,N
82038,1/04/2014,,SAINTE-ODE,Sainte-Ode,O
83001,1/01/1830,31/12/1976,AMONINES,Amonines,N
83002,1/01/1830,31/12/1976,AYE,Aye,N
83003,1/01/1830,31/12/1976,BANDE,Bande,N
83004,1/01/1830,31/12/1976,BARVAUX,Barvaux,N
83005,1/01/1830,31/12/1976,BEAUSAINT,Beausaint,N
83006,1/01/1830,31/12/1976,BEFFE,Beffe,N
83007,1/01/1830,31/12/1976,BENDE,Bende,N
83008,1/01/1830,31/12/1976,BOMAL,Bomal (LUXEMBOURG),N
83009,1/01/1830,31/12/1976,BORLON,Borlon,N
83010,1/01/1830,31/12/1976,CHAMPLON,Champlon,N
83011,1/01/1830,31/12/1976,DOCHAMPS,Dochamps,N
83012,1/01/0001,31/03/2014,DURBUY,Durbuy,N
83012,1/04/2014,,DURBUY,Durbuy,O
83013,1/01/0001,31/03/2014,EREZEE,Erezée,N
83013,1/04/2014,,EREZEE,Erezée,O
83014,1/01/1830,31/12/1976,ERNEUVILLE,Erneuville,N
83015,1/01/1830,31/12/1976,FORRIERES,Forrières,N
83016,1/01/1830,31/12/1976,GRANDHAN,Grandhan,N
83017,1/01/1830,31/12/1976,GRANDMENIL,Grandmenil,N
83018,1/01/1830,31/12/1976,GRUNE,Grune,N
83019,1/01/1858,31/12/1976,GRUPONT,Grupont,N
83020,1/01/1830,31/12/1976,HALLEUX,Halleux,N
83021,1/01/1830,31/12/1976,HAMPTEAU,Hampteau,N
83022,1/01/1830,31/12/1976,HARGIMONT,Hargimont,N
83023,1/01/1830,31/12/1976,HARRE,Harre,N
83024,1/01/1830,31/12/1976,HARSIN,Harsin,N
83025,1/01/1830,31/12/1976,HEYD,Heyd,N
83026,1/01/1830,31/12/1976,HIVES,Hives,N
83027,1/01/1830,31/12/1976,HODISTER,Hodister,N
83028,1/01/0001,31/03/2014,HOTTON,Hotton,N
83028,1/04/2014,,HOTTON,Hotton,O
83029,1/01/1830,31/12/1976,HUMAIN,Humain,N
83030,1/01/1830,31/12/1976,IZIER,Izier,N
83031,1/01/0001,31/03/2014,LA ROCHE-EN-ARDENNE,La Roche-en-Ardenne,N
83031,1/04/2014,,LA ROCHE-EN-ARDENNE,La Roche-en-Ardenne,O
83032,1/01/1907,31/12/1976,LESTERNY,Lesterny,N
83033,1/01/1830,31/12/1976,MALEMPRE,Malempré,N
83034,1/01/0001,31/03/2014,MARCHE-EN-FAMENNE,Marche-en-Famenne,N
83034,1/04/2014,,MARCHE-EN-FAMENNE,Marche-en-Famenne,O
83035,1/01/1830,31/12/1976,MARCOURT,Marcourt,N
83036,1/01/1830,31/12/1976,MARENNE,Marenne,N
83037,1/01/1830,31/12/1976,MASBOURG,Masbourg,N
83038,1/01/1830,31/12/1976,MORMONT,Mormont,N
83039,1/01/1830,31/12/1976,MY,My,N
83040,1/01/0001,31/03/2014,NASSOGNE,Nassogne,N
83040,1/04/2014,,NASSOGNE,Nassogne,O
83041,1/01/1830,31/12/1976,ODEIGNE,Odeigne,N
83042,1/01/1830,31/12/1976,ON,On,N
83043,1/01/1830,31/12/1976,ORTHO,Ortho,N
83044,1/01/0001,31/03/2014,RENDEUX,Rendeux,N
83044,1/04/2014,,RENDEUX,Rendeux,O
83045,1/01/1830,31/12/1976,ROY,Roy,N
83046,1/01/1830,31/12/1976,SAMREE,Samrée,N
83047,1/01/1900,31/12/1976,SEPTON,Septon,N
83048,1/01/1830,31/12/1976,SOY,Soy,N
83049,1/01/0001,31/03/2014,TENNEVILLE,Tenneville,N
83049,1/04/2014,,TENNEVILLE,Tenneville,O
83050,1/01/1830,31/12/1976,TOHOGNE,Tohogne,N
83051,1/01/1830,31/12/1976,VAUX-CHAVANNE,Vaux-Chavanne,N
83052,1/01/1830,31/12/1976,VILLERS-SAINTE-GERTRUDE,Villers-Sainte-Gertrude,N
83053,1/01/1830,31/12/1976,WAHA,Waha,N
83054,1/01/1830,31/12/1976,WERIS,Wéris,N
83055,1/01/0001,31/03/2014,MANHAY,Manhay,N
83055,1/04/2014,,MANHAY,Manhay,O
84001,1/01/1830,31/12/1976,ANLIER,Anlier,N
84002,1/01/1830,31/12/1976,ANLOY,Anloy,N
84003,1/01/1830,31/12/1976,ARVILLE,Arville,N
84004,1/01/1830,31/12/1976,ASSENOIS,Assenois,N
84005,1/01/1899,31/12/1976,AUBY-SUR-SEMOIS,Auby-sur-Semois,N
84006,1/01/1830,31/12/1976,AWENNE,Awenne,N
84007,1/01/1859,31/12/1964,BAGIMONT,Bagimont,N
84008,1/01/1897,31/12/1976,BELLEVAUX,Bellevaux,N
84009,1/01/0001,31/03/2014,BERTRIX,Bertrix,N
84009,1/04/2014,,BERTRIX,Bertrix,O
84010,1/01/0001,31/03/2014,BOUILLON,Bouillon,N
84010,1/04/2014,,BOUILLON,Bouillon,O
84011,1/01/1830,31/12/1976,BRAS,Bras,N
84012,1/01/1900,31/12/1976,CARLSBOURG,Carlsbourg,N
84013,1/01/1830,31/12/1976,CHANLY,Chanly,N
84014,1/01/1830,31/12/1976,CORBION,Corbion,N
84015,1/01/1830,31/12/1976,CUGNON,Cugnon,N
84016,1/01/0001,31/03/2014,DAVERDISSE,Daverdisse,N
84016,1/04/2014,,DAVERDISSE,Daverdisse,O
84017,1/01/1858,31/12/1976,DOHAN,Dohan,N
84018,1/01/1893,31/12/1976,EBLY,Ebly,N
84019,1/01/1830,31/12/1976,FAYS-LES-VENEURS,Fays-les-Veneurs,N
84020,1/01/1862,31/12/1976,FRAMONT,Framont,N
84021,1/01/1830,31/12/1976,FREUX,Freux,N
84022,1/01/1837,31/12/1976,GEMBES,Gembes,N
84023,1/01/1903,31/12/1976,GRANDVOIR,Grandvoir,N
84024,1/01/1837,31/12/1976,GRAPFONTAINE,Grapfontaine,N
84025,1/01/1899,31/12/1976,HALMA,Halma,N
84026,1/01/1862,31/12/1976,HAMIPRE,Hamipré,N
84027,1/01/1830,31/12/1976,HATRIVAL,Hatrival,N
84028,1/01/1830,31/12/1976,HAUT-FAYS,Haut-Fays,N
84029,1/01/0001,31/03/2014,HERBEUMONT,Herbeumont,N
84029,1/04/2014,,HERBEUMONT,Herbeumont,O
84030,1/01/1830,31/12/1976,JEHONVILLE,Jehonville,N
84031,1/01/1830,31/12/1976,JUSERET,Juseret,N
84032,1/01/1830,31/12/1976,LAVACHERIE,Lavacherie,N
84033,1/01/0001,31/03/2014,LEGLISE,Léglise,N
84033,1/04/2014,,LEGLISE,Léglise,O
84034,1/01/1906,31/12/1976,LES HAYONS,Les Hayons,N
84035,1/01/0001,31/03/2014,LIBIN,Libin,N
84035,1/04/2014,,LIBIN,Libin,O
84036,1/01/1899,31/12/1976,LIBRAMONT,Libramont,N
84037,1/01/1830,31/12/1976,LOMPREZ,Lomprez,N
84038,1/01/1830,31/12/1976,LONGLIER,Longlier,N
84039,1/01/1895,31/12/1976,MAISSIN,Maissin,N
84040,1/01/1830,31/12/1976,MELLIER,Mellier,N
84041,1/01/1877,31/12/1976,MIRWART,Mirwart,N
84042,1/01/1830,31/12/1976,MOIRCY,Moircy,N
84043,1/01/0001,31/03/2014,NEUFCHATEAU,Neufchâteau (LUXEMBOURG),N
84043,1/04/2014,,NEUFCHATEAU,Neufchâteau (LUXEMBOURG),O
84044,1/01/1830,31/12/1976,NOIREFONTAINE,Noirefontaine,N
84045,1/01/1893,31/12/1976,NOLLEVAUX,Nollevaux,N
84046,1/01/1830,31/12/1976,OCHAMPS,Ochamps,N
84047,1/01/1830,31/12/1976,OFFAGNE,Offagne,N
84048,1/01/1830,31/12/1976,OPONT,Opont,N
84049,1/01/1830,31/12/1976,ORGEO,Orgeo,N
84050,1/01/0001,31/03/2014,PALISEUL,Paliseul,N
84050,1/04/2014,,PALISEUL,Paliseul,O
84051,1/01/1830,31/12/1976,PORCHERESSE,Porcheresse (LUXEMBOURG),N
84052,1/01/1877,31/12/1976,POUPEHAN,Poupehan,N
84053,1/01/1859,31/12/1964,PUSSEMANGE,Pussemange,N
84054,1/01/1830,31/12/1976,RECOGNE,Recogne,N
84055,1/01/1830,31/12/1976,REDU,Redu,N
84056,1/01/1830,31/12/1976,REMAGNE,Remagne,N
84057,1/01/1858,31/12/1976,ROCHEHAUT,Rochehaut,N
84058,1/01/1830,31/12/1976,SAINTE-MARIE-CHEVIGNY,Sainte-Marie-Chevigny,N
84059,1/01/0001,31/03/2014,SAINT-HUBERT,Saint-Hubert,N
84059,1/04/2014,,SAINT-HUBERT,Saint-Hubert,O
84060,1/01/1830,31/12/1976,SAINT-MEDARD,Saint-Médard,N
84061,1/01/1830,31/12/1976,SAINT-PIERRE,Saint-Pierre,N
84062,1/01/1830,31/12/1976,SENSENRUTH,Sensenruth,N
84063,1/01/1899,31/12/1976,SMUID,Smuid,N
84064,1/01/1830,31/12/1976,SOHIER,Sohier,N
84065,1/01/1837,31/12/1976,STRAIMONT,Straimont,N
84066,1/01/1830,31/12/1976,SUGNY,Sugny,N
84067,1/01/1830,31/12/1976,SUXY,Suxy,N
84068,1/01/0001,31/03/2014,TELLIN,Tellin,N
84068,1/04/2014,,TELLIN,Tellin,O
84069,1/01/1830,31/12/1976,TOURNAY,Tournay,N
84070,1/01/1830,31/12/1976,TRANSINNE,Transinne,N
84071,1/01/1841,31/12/1976,UCIMONT,Ucimont,N
84072,1/01/1830,31/12/1976,VESQUEVILLE,Vesqueville,N
84073,1/01/1830,31/12/1976,VILLANCE,Villance,N
84074,1/01/1830,31/12/1976,VIVY,Vivy,N
84075,1/01/0001,31/03/2014,WELLIN,Wellin,N
84075,1/04/2014,,WELLIN,Wellin,O
84076,1/01/1830,31/12/1976,WITRY,Witry,N
84077,1/01/0001,31/03/2014,LIBRAMONT-CHEVIGNY,Libramont-Chevigny,N
84077,1/04/2014,,LIBRAMONT-CHEVIGNY,Libramont-Chevigny,O
85001,1/01/1830,31/12/1976,BELLEFONTAINE,Bellefontaine (LUXEMBOURG),N
85002,1/01/1830,31/12/1976,BLEID,Bleid,N
85003,1/01/1892,31/12/1976,BUZENOL,Buzenol,N
85004,1/01/1892,31/12/1976,CHANTEMELLE,Chantemelle,N
85005,1/01/1830,31/12/1976,CHASSEPIERRE,Chassepierre,N
85006,1/01/1830,31/12/1976,CHATILLON,Châtillon,N
85007,1/01/0001,31/03/2014,CHINY,Chiny,N
85007,1/04/2014,,CHINY,Chiny,O
85008,1/01/1830,31/12/1976,DAMPICOURT,Dampicourt,N
85009,1/01/0001,31/03/2014,ETALLE,Etalle,N
85009,1/04/2014,,ETALLE,Etalle,O
85010,1/01/1830,31/12/1976,ETHE,Ethe,N
85011,1/01/0001,31/03/2014,FLORENVILLE,Florenville,N
85011,1/04/2014,,FLORENVILLE,Florenville,O
85012,1/01/1896,31/12/1976,FONTENOILLE,Fontenoille,N
85013,1/01/1830,31/12/1976,GEROUVILLE,Gérouville,N
85014,1/01/1830,31/12/1976,HABAY-LA-NEUVE,Habay-la-Neuve,N
85015,1/01/1830,31/12/1976,HABAY-LA-VIEILLE,Habay-la-Vieille,N
85016,1/01/1906,31/12/1976,HARNONCOURT,Harnoncourt,N
85017,1/01/1876,31/12/1976,HOUDEMONT,Houdemont,N
85018,1/01/1830,31/12/1976,IZEL,Izel,N
85019,1/01/1830,31/12/1976,JAMOIGNE,Jamoigne,N
85020,1/01/1830,31/12/1976,LACUISINE,Lacuisine,N
85021,1/01/1830,31/12/1976,LAMORTEAU,Lamorteau,N
85022,1/01/1830,31/12/1976,LATOUR,Latour,N
85023,1/01/1830,31/12/1976,LES BULLES,Les Bulles,N
85024,1/01/0001,31/03/2014,MEIX-DEVANT-VIRTON,Meix-devant-Virton,N
85024,1/04/2014,,MEIX-DEVANT-VIRTON,Meix-devant-Virton,O
85025,1/01/1830,31/12/1976,MUNO,Muno,N
85026,1/01/0001,31/03/2014,MUSSON,Musson,N
85026,1/04/2014,,MUSSON,Musson,O
85027,1/01/1830,31/12/1976,MUSSY-LA-VILLE,Mussy-la-Ville,N
85028,1/01/1841,31/12/1976,ROBELMONT,Robelmont,N
85029,1/01/1830,31/12/1976,ROSSIGNOL,Rossignol,N
85030,1/01/1830,31/12/1976,RUETTE,Ruette,N
85031,1/01/1830,31/12/1976,RULLES,Rulles,N
85032,1/01/1830,31/12/1976,SAINTE-CECILE,Sainte-Cécile,N
85033,1/01/1830,31/12/1976,SAINTE-MARIE,Sainte-Marie,N
85034,1/01/0001,31/03/2014,SAINT-LEGER,Saint-Léger (LUXEMBOURG),N
85034,1/04/2014,,SAINT-LEGER,Saint-Léger (LUXEMBOURG),O
85035,1/01/1830,31/12/1976,SAINT-MARD,Saint-Mard,N
85036,1/01/1887,31/12/1976,SAINT-VINCENT,Saint-Vincent,N
85037,1/01/1878,31/12/1976,SOMMETHONNE,Sommethonne,N
85038,1/01/1830,31/12/1976,TERMES,Termes,N
85039,1/01/0001,31/03/2014,TINTIGNY,Tintigny,N
85039,1/04/2014,,TINTIGNY,Tintigny,O
85040,1/01/1853,31/12/1976,TORGNY,Torgny,N
85041,1/01/1830,31/12/1976,VANCE,Vance,N
85042,1/01/1830,31/12/1976,VILLERS-DEVANT-ORVAL,Villers-devant-Orval,N
85043,1/01/1830,31/12/1976,VILLERS-LA-LOUE,Villers-la-Loue,N
85044,1/01/1830,31/12/1976,VILLERS-SUR-SEMOIS,Villers-sur-Semois,N
85045,1/01/0001,31/03/2014,VIRTON,Virton,N
85045,1/04/2014,,VIRTON,Virton,O
85046,1/01/0001,31/03/2014,HABAY,Habay,N
85046,1/04/2014,,HABAY,Habay,O
85047,1/01/0001,31/03/2014,ROUVROY,Rouvroy,N
85047,1/04/2014,,ROUVROY,Rouvroy,O
91001,1/01/1830,31/12/1976,ACHENE,Achêne,N
91002,1/01/1899,31/12/1976,ACHET,Achet,N
91003,1/01/1830,31/12/1976,ALLE,Alle,N
91004,1/01/1830,31/12/1976,AMBLY,Ambly,N
91005,1/01/0001,31/03/2014,ANHEE,Anhée,N
91005,1/04/2014,,ANHEE,Anhée,O
91006,1/01/1830,31/12/1976,ANNEVOIE-ROUILLON,Annevoie-Rouillon,N
91007,1/01/1830,31/12/1964,ANSEREMME,Anseremme,N
91008,1/01/1830,31/12/1976,AVE-ET-AUFFE,Ave-et-Auffe,N
91009,1/01/1830,31/12/1964,BAILLAMONT,Baillamont,N
91010,1/01/1830,31/12/1976,BAILLONVILLE,Baillonville,N
